329586	n
330255	n
330223	n
366570	-m
365976	+s
329586	n
329589	n
330570	n
330546	n
329880	n
329880	n
329880	n
329880	n
328996	n
341698	n
328573	n
328543	n
328543	n
328543	n
329612	n
329940	n
329940	n
329940	n
330222	n
328864	+s
329487	n
300597	n
328543	n
328543	n
366699	n
366696	n
366806	amb
359633	-m
318398	-s
311695	-s
365976	n
440513	n
366574	n
366574	n
366574	n
14747	n
441551	n
366445	n
366712	+s
366461	n
366461	n
366712	n
366712	amb
366728	n
366726	n
366146	n
366138	n
366713	n
366728	n
366722	n
366721	n
366721	n
366724	n
366724	n
366724	n
366716	n
366716	n
366166	n
366162	n
366149	n
366158	n
366153	n
366143	n
249499	n
405780	n
366567	n
366208	n
366213	n
366567	n
366208	n
366213	n
366198	n
362441	n
366550	n
366280	amb
366280	n
366088	n
440631	n
366095	n
366087	n
440601	n
440807	n
328543	amb
329545	n
330520	n
418129	n
329596	n
329588	n
329588	n
418432	n
419777	n
419777	n
330222	n
418444	n
427790	n
330545	n
330545	n
329285	n
329589	+s
418371	n
330581	n
330581	n
328386	+s
330940	n
233523	n
339044	n
417292	n
366699	n
366077	n
366073	n
366237	n
366227	n
366227	n
329812	n
330967	n
329811	n
329812	n
330967	n
329811	n
329812	n
330967	n
329811	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
365997	n
366806	amb
284836	n
366691	amb
325001	amb
324413	n
365983	n
366315	n
366315	n
366277	n
366277	n
329562	n
355974	n
366805	n
366805	n
325001	amb
325001	amb
325001	+m
325001	+m
417580	n
329562	n
329589	+s
329589	+s
329589	n
330729	n
330729	n
420935	n
427858	n
329592	n
330220	n
329593	n
430248	-s
429685	n
329589	+s
329580	n
358630	+s
356275	+s
420350	n
358630	n
329918	n
329918	n
366699	n
366696	n
366699	n
366696	n
290587	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
366699	n
366696	n
365997	n
366699	n
330518	n
329578	n
417483	n
329578	n
416864	n
418141	n
329805	n
329466	n
329466	n
330518	n
330518	n
329579	n
329614	n
329580	n
329580	n
329623	n
328848	n
329621	n
330036	n
330546	+s
330037	n
330037	n
330518	n
329620	n
329620	n
358630	n
329536	n
329506	n
329918	n
313174	+s
329592	n
356093	n
427671	-s
329588	n
329592	n
330549	n
330552	n
330037	amb
302727	n
419351	n
300385	n
300385	n
428388	n
359556	amb
428388	n
329131	n
355601	n
355601	n
355601	n
355601	n
355601	n
428255	n
335624	n
421999	n
366097	n
366119	n
366186	n
362131	n
366172	n
362131	n
366172	n
362130	n
362131	n
366172	n
366129	n
312139	n
366129	n
307341	n
309001	n
309001	n
309001	n
418041	n
304401	n
310521	n
427480	n
365940	n
329935	n
329596	n
329541	n
288527	n
329580	n
330513	n
330651	n
330465	n
329606	n
429012	n
329581	n
321146	n
430253	n
427921	n
328424	n
430253	n
329582	n
329593	n
330942	n
328549	n
328549	n
329616	n
329540	n
365976	+s
427921	n
420141	n
329589	+s
420141	n
330602	n
330602	n
328456	n
328549	n
329514	+s
329515	+s
366077	+s
366073	+s
330511	n
330544	n
330544	n
330544	n
366237	n
330712	n
418369	amb
441551	+s
365976	n
304401	n
417593	n
300788	n
303527	n
366218	n
303527	n
366229	n
366235	n
307457	n
302030	n
304372	n
328655	n
430125	n
440513	n
366088	n
366087	n
440631	n
440807	n
366091	n
440601	n
440601	n
366095	-s
329922	n
328698	n
303991	n
328832	amb
329878	n
328834	n
329586	+s
365961	n
365961	n
365961	n
365961	n
365961	n
441542	-m
441542	-m
366840	n
366840	n
366820	n
366820	n
366820	n
366805	n
366805	n
366239	n
330728	n
330545	n
329363	n
424311	n
418131	n
329580	n
329581	n
366820	n
366820	n
366820	n
366469	n
366469	n
366463	n
313220	n
366239	n
442186	n
442186	n
366239	n
366239	n
366586	n
366257	n
