329585	n
329584	n
359831	-m
366076	+s
366078	+s
290255	+s
366083	+s
365978	+s
328383	n
328384	n
328410	n
328412	n
328418	n
328574	n
328576	n
328577	n
328643	n
329740	n
329754	n
330507	n
330653	n
330762	n
330910	n
330911	n
330928	n
330932	n
330937	n
328376	n
328533	n
329585	n
329584	n
329494	n
329793	n
329799	n
329801	n
330728	n
330572	n
329487	n
328982	n
329925	n
329933	n
329487	n
328982	n
329925	n
329933	n
329487	n
328982	n
329925	n
329933	n
329487	n
328982	n
329925	n
329933	n
328998	+s
328584	n
328584	n
341629	n
330226	n
330229	n
330245	n
330233	n
330235	n
330237	n
330241	n
330244	n
330248	n
330249	n
330250	n
330253	n
330256	n
330257	n
329490	n
329489	n
329488	n
329502	n
329501	n
328584	n
328584	n
366063	n
366970	n
366778	n
366689	n
366118	amb
362405	amb
366816	amb
366813	amb
365995	amb
347046	-m
361469	-m
366076	n
366078	n
290255	n
366083	n
365978	n
366080	n
366437	n
366710	n
366709	n
366438	n
366320	n
366727	+s
366723	+s
366725	+s
366715	+s
366717	amb
366720	amb
366719	amb
366718	amb
366729	n
366312	n
366730	n
366212	n
366178	n
366312	n
366730	n
366212	n
366178	n
366206	n
366558	n
366557	n
366200	n
366202	n
366207	n
366210	n
366211	n
366272	n
366273	n
366556	n
366555	n
366549	n
366289	n
366284	n
366283	n
366281	n
366092	n
366093	n
328584	amb
328383	n
328384	n
328410	n
328412	n
328418	n
328574	n
328576	n
328577	n
328643	n
329740	n
329754	n
330507	n
330653	n
330762	n
330910	n
330911	n
330928	n
330932	n
330937	n
328376	n
328533	n
328989	n
329279	n
329563	n
329936	n
330714	n
330715	n
330716	n
330717	n
330714	n
330715	n
330716	n
330717	n
329547	n
330002	n
330521	n
328567	n
328567	n
330226	n
330229	n
330245	n
330233	n
330235	n
330237	n
330241	n
330244	n
330248	n
330249	n
330250	n
330253	n
330256	n
330257	n
329299	n
329077	n
329058	n
329300	n
329301	n
330522	+s
329591	+s
330523	+s
329645	+s
329647	+s
366070	n
366275	n
366228	n
366228	n
330660	n
330661	n
330662	n
330660	n
330661	n
330662	n
330660	n
330661	n
330662	n
366063	n
366970	n
366778	n
366689	n
366063	n
366970	n
366778	n
366689	n
366063	n
366970	n
366778	n
366689	n
366063	n
366970	n
366778	n
366689	n
366063	n
